product_img_url,product_id,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-TLEVdVMIcKMwa5xCaRAp0WCs.png?st=2025-01-02T01%3A52%3A04Z&se=2025-01-02T03%3A52%3A04Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-02T01%3A28%3A35Z&ske=2025-01-03T01%3A28%3A35Z&sks=b&skv=2024-08-04&sig=CIyBbjhvuKd1OcWdZ5AcTJDHFx3tWbsa%2BoWAI8of8ro%3D,40,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-pT0Ic5PXHYdo7CcER3sJQa4Z.png?st=2025-01-02T01%3A52%3A27Z&se=2025-01-02T03%3A52%3A27Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T05%3A18%3A24Z&ske=2025-01-02T05%3A18%3A24Z&sks=b&skv=2024-08-04&sig=/BDk3SlgYXmjw2sSdsS9WFGTHHppVC944JGEOxQ%2BgUc%3D,41,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-Cpl2CQuXZchp3qYKhdD9ZIxK.png?st=2025-01-02T01%3A52%3A50Z&se=2025-01-02T03%3A52%3A50Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T17%3A21%3A57Z&ske=2025-01-02T17%3A21%3A57Z&sks=b&skv=2024-08-04&sig=1KgYrTBdkqPfO0PxqfaLt0ylr7MQsvOgRU8pEoAdtC0%3D,42,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-k6in2piwN87hk5f1nNO94nrA.png?st=2025-01-02T01%3A53%3A27Z&se=2025-01-02T03%3A53%3A27Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T21%3A27%3A35Z&ske=2025-01-02T21%3A27%3A35Z&sks=b&skv=2024-08-04&sig=7M/5DXgaMJ8bdmYEO/vJqUOYkuBsvx2xgAJaSgAiEBg%3D,43,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-4X1hOeorR92eJJpo2OYNCOVM.png?st=2025-01-02T01%3A53%3A53Z&se=2025-01-02T03%3A53%3A53Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T21%3A51%3A33Z&ske=2025-01-02T21%3A51%3A33Z&sks=b&skv=2024-08-04&sig=RevJrkILSlpe2PEsxw3d3krh3wo/MGzye5eFyZq6/Uw%3D,44,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-DLR9BCmNsjRD7ej5ezIgz4Rm.png?st=2025-01-02T01%3A54%3A17Z&se=2025-01-02T03%3A54%3A17Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T17%3A18%3A07Z&ske=2025-01-02T17%3A18%3A07Z&sks=b&skv=2024-08-04&sig=KtS1rHtVY5vdUALxmSVnZ8RUacF3iIaV02vXBzPn4Gc%3D,45,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-uD71hSuQSmibD2zGddlu446B.png?st=2025-01-02T01%3A54%3A41Z&se=2025-01-02T03%3A54%3A41Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T21%3A17%3A50Z&ske=2025-01-02T21%3A17%3A50Z&sks=b&skv=2024-08-04&sig=%2BMCYwSLl/VZmphTREeGMKO7fDttCUj/SjV6yl/Qeqq0%3D,46,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-mNLV8Yi2ICh3CEzThIU5sTvA.png?st=2025-01-02T01%3A55%3A04Z&se=2025-01-02T03%3A55%3A04Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T21%3A14%3A27Z&ske=2025-01-02T21%3A14%3A27Z&sks=b&skv=2024-08-04&sig=Q/i78lbSptix4L/RW/5kgQLcbShBGYsR%2By14Y/jecWM%3D,47,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-ccLXwLEQNJKeC6AhxJNVOTRj.png?st=2025-01-02T01%3A55%3A28Z&se=2025-01-02T03%3A55%3A28Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T06%3A05%3A00Z&ske=2025-01-02T06%3A05%3A00Z&sks=b&skv=2024-08-04&sig=UGEBzYiB7HUul1z2w9MhhWa1%2BLTYBmXl7BHv8AfHw3o%3D,48,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-gCbaz4JV89MgD7qo7izR4SkO.png?st=2025-01-02T01%3A55%3A50Z&se=2025-01-02T03%3A55%3A50Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T22%3A16%3A59Z&ske=2025-01-02T22%3A16%3A59Z&sks=b&skv=2024-08-04&sig=2MWAXhqu6lmZHD5q6qBrQegjDC2RH3VboD/6n%2BkO1X4%3D,49,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-BA8XUEncUk3SLKy6Km2ccdC3.png?st=2025-01-02T01%3A56%3A15Z&se=2025-01-02T03%3A56%3A15Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T21%3A50%3A23Z&ske=2025-01-02T21%3A50%3A23Z&sks=b&skv=2024-08-04&sig=DzVZMEKHak5pLot62Xf7SvMPkuWKByXRWThpCMk17zs%3D,50,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-ueYCvzdzpMKxwTAywIpXUQAz.png?st=2025-01-02T01%3A56%3A36Z&se=2025-01-02T03%3A56%3A36Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T19%3A31%3A27Z&ske=2025-01-02T19%3A31%3A27Z&sks=b&skv=2024-08-04&sig=bW/kwIQBQVAsiasdkL9Dy2nhFcJyjreyU4yso91iz0Y%3D,51,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-gdsfg5pBTroLDsh3jl3xvr6U.png?st=2025-01-02T01%3A56%3A58Z&se=2025-01-02T03%3A56%3A58Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T22%3A43%3A31Z&ske=2025-01-02T22%3A43%3A31Z&sks=b&skv=2024-08-04&sig=QLSY/KnMnY3WwANL9lJGUiIIDCydvGZycW/zI/SHR38%3D,52,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-NJoTytOW0PrmNn5Rxb8EAHld.png?st=2025-01-02T01%3A57%3A21Z&se=2025-01-02T03%3A57%3A21Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T19%3A55%3A29Z&ske=2025-01-02T19%3A55%3A29Z&sks=b&skv=2024-08-04&sig=wEtVVeLH8mVtkMVvPF4SMcf96HXX0AFSHmIUBF7OKts%3D,53,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-Hrl3GdfNai5ilYRZNjDEH0ZS.png?st=2025-01-02T01%3A57%3A47Z&se=2025-01-02T03%3A57%3A47Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T22%3A07%3A12Z&ske=2025-01-02T22%3A07%3A12Z&sks=b&skv=2024-08-04&sig=bHioiQR2bzKWj1FPjCo2B8DLpRx%2BpbpMPUqPY2EMEFo%3D,54,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-zfRGSE77g4xuFkF4eZlhiyv1.png?st=2025-01-02T01%3A58%3A10Z&se=2025-01-02T03%3A58%3A10Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T14%3A17%3A33Z&ske=2025-01-02T14%3A17%3A33Z&sks=b&skv=2024-08-04&sig=2aSaEZXecn5Q2B85nu9DY8NDzcctOqSkQZqc9GC6l08%3D,55,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-PRtWWJGmlElrgslbhNAOalzX.png?st=2025-01-02T01%3A58%3A32Z&se=2025-01-02T03%3A58%3A32Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T05%3A04%3A16Z&ske=2025-01-02T05%3A04%3A16Z&sks=b&skv=2024-08-04&sig=eXlgAO94AklZTHWH4cC2TV/APA45htJ9VMoeO9vUPNw%3D,56,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-CLWnydndZRSfyQtaLxOvyaAk.png?st=2025-01-02T01%3A58%3A55Z&se=2025-01-02T03%3A58%3A55Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T21%3A34%3A08Z&ske=2025-01-02T21%3A34%3A08Z&sks=b&skv=2024-08-04&sig=6f/QPCISgIUc9HjXPGzU1Mfy8UflZExrDH2lpucG5bs%3D,57,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-P6vSnd3OseeB9wQfhchZs8Kd.png?st=2025-01-02T01%3A59%3A20Z&se=2025-01-02T03%3A59%3A20Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T10%3A00%3A17Z&ske=2025-01-02T10%3A00%3A17Z&sks=b&skv=2024-08-04&sig=zkLzW9sXDdumIVGIRcBKjrSav9MgJsFo6h6HjhiC/Rc%3D,58,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-51hfruw9kx056HG3aXfVhgdY.png?st=2025-01-02T01%3A59%3A48Z&se=2025-01-02T03%3A59%3A48Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T21%3A19%3A21Z&ske=2025-01-02T21%3A19%3A21Z&sks=b&skv=2024-08-04&sig=oqFWDFO0yU4ADdlxpiBP%2BJQw5a00SFMNMitgMSSxdcg%3D,59,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-vQGvKMPrCi3TytrRWbOtQQmW.png?st=2025-01-02T02%3A00%3A10Z&se=2025-01-02T04%3A00%3A10Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-02T02%3A45%3A47Z&ske=2025-01-03T02%3A45%3A47Z&sks=b&skv=2024-08-04&sig=ZJpfBqb/6YyZVYWgJ8/Eencr6UHrOsyZ0B%2BkTxLvfIQ%3D,60,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-nrnsVCplrvPgKj26V77Bc8es.png?st=2025-01-02T02%3A00%3A34Z&se=2025-01-02T04%3A00%3A34Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T22%3A29%3A08Z&ske=2025-01-02T22%3A29%3A08Z&sks=b&skv=2024-08-04&sig=7/Rl7Rr94MedcXoZiFKdKEsyWGQNYWp7gnYlm0uA6DM%3D,61,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-B5CmzuYKX6Uy2A3OuEG8jOY6.png?st=2025-01-02T02%3A00%3A54Z&se=2025-01-02T04%3A00%3A54Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T22%3A28%3A31Z&ske=2025-01-02T22%3A28%3A31Z&sks=b&skv=2024-08-04&sig=0e3j6tyV%2BXnLM6ugsrb8VG/iZqJgHCSanGyEOn7PlW0%3D,62,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-yU9tQmtekqeNr74k6JzY8vtp.png?st=2025-01-02T02%3A01%3A20Z&se=2025-01-02T04%3A01%3A20Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T10%3A06%3A19Z&ske=2025-01-02T10%3A06%3A19Z&sks=b&skv=2024-08-04&sig=jtDTECLZbz1cm6hk5h88ejh7lnRZrFitHW2k1Bu437U%3D,63,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-EeKxk28CP9KBgSCBvPPyZFij.png?st=2025-01-02T02%3A01%3A46Z&se=2025-01-02T04%3A01%3A46Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T21%3A37%3A16Z&ske=2025-01-02T21%3A37%3A16Z&sks=b&skv=2024-08-04&sig=51z8ljcSHwqTtPcbU63IoSOQ81bV29TcnbriGA05fVw%3D,64,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-TFZovOK6tIbdgX1EEJ8FDeFA.png?st=2025-01-02T02%3A02%3A10Z&se=2025-01-02T04%3A02%3A10Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T09%3A32%3A29Z&ske=2025-01-02T09%3A32%3A29Z&sks=b&skv=2024-08-04&sig=B7ZF1kdlKLr4XlP90%2BZl7iGCuTSM%2BnfRD5FSm3l8Wyc%3D,65,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-t4dNG3zZETl9qCNnRgzUhBAx.png?st=2025-01-02T02%3A02%3A33Z&se=2025-01-02T04%3A02%3A33Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T19%3A56%3A23Z&ske=2025-01-02T19%3A56%3A23Z&sks=b&skv=2024-08-04&sig=2/CWuC9qK3oc6AY%2BpRZKftXDGXaDPoppvFSBFA29MQk%3D,66,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-inwBnaW49CVTgkNyxizSY6Sc.png?st=2025-01-02T02%3A02%3A56Z&se=2025-01-02T04%3A02%3A56Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T19%3A52%3A59Z&ske=2025-01-02T19%3A52%3A59Z&sks=b&skv=2024-08-04&sig=HNFsNCKhfrtuyOid8KG6Y1fPETH5rCWP0Wph9KYbAuE%3D,67,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-2UqW7xx25fiF1wTYZxCwEyq2.png?st=2025-01-02T02%3A03%3A23Z&se=2025-01-02T04%3A03%3A23Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T21%3A32%3A49Z&ske=2025-01-02T21%3A32%3A49Z&sks=b&skv=2024-08-04&sig=nCOvAFEXUG2smDQpWBI6SW3tX0nTN7EG58g96t1KPNE%3D,68,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-sMpQeAoACEpKWRnMD88grE4Y.png?st=2025-01-02T02%3A03%3A46Z&se=2025-01-02T04%3A03%3A46Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T22%3A05%3A57Z&ske=2025-01-02T22%3A05%3A57Z&sks=b&skv=2024-08-04&sig=7CRZWWMw8XGztsLdNdSsCBL9DxkUMlaUUdaWHb%2BAkAQ%3D,69,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-PbtwLe6LBsxDzBZTB8duZdmF.png?st=2025-01-02T02%3A04%3A17Z&se=2025-01-02T04%3A04%3A17Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T07%3A01%3A27Z&ske=2025-01-02T07%3A01%3A27Z&sks=b&skv=2024-08-04&sig=NUMr3lX91Z6McDj5KFiC2KgfWNsz9rp%2B3jTCOHhuTbQ%3D,70,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-kZd2qE4yK1jfbSwi8H3wL5U6.png?st=2025-01-02T02%3A04%3A42Z&se=2025-01-02T04%3A04%3A42Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T13%3A54%3A13Z&ske=2025-01-02T13%3A54%3A13Z&sks=b&skv=2024-08-04&sig=EjiKGQ7gbadlzyjhrLJZba4pqrO9p2q5a6E0kGUEX4k%3D,71,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-ks9iqA26EzuI5J3WBGoipF4o.png?st=2025-01-02T02%3A05%3A10Z&se=2025-01-02T04%3A05%3A10Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T21%3A35%3A41Z&ske=2025-01-02T21%3A35%3A41Z&sks=b&skv=2024-08-04&sig=BWvverZe2dpHICiCg3r3d3z/WjY8ROpvetgcrb/cCNA%3D,72,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-hUrtum0hfGnSvF4yuWgPIXZN.png?st=2025-01-02T02%3A05%3A31Z&se=2025-01-02T04%3A05%3A31Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T12%3A54%3A14Z&ske=2025-01-02T12%3A54%3A14Z&sks=b&skv=2024-08-04&sig=nQvFTUNi1XW4FEkb36sLEgfDlpYUnRlvusfFGjIQiaY%3D,73,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-vGFy8WEI3s2SAQ6rlVScpVOL.png?st=2025-01-02T02%3A05%3A53Z&se=2025-01-02T04%3A05%3A53Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-02T02%3A45%3A58Z&ske=2025-01-03T02%3A45%3A58Z&sks=b&skv=2024-08-04&sig=K/MSfuDGJHPwMabUrrgdHm9%2B9qEZNAz5TBzlghZa6Bg%3D,74,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-5XY5NakakmiGpHQSX2XOlxdy.png?st=2025-01-02T02%3A06%3A16Z&se=2025-01-02T04%3A06%3A16Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T04%3A42%3A51Z&ske=2025-01-02T04%3A42%3A51Z&sks=b&skv=2024-08-04&sig=3fzwLIBrqYECiRviWQ/6zNID6uX6Up1vGWPtxeYpSjo%3D,75,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-rHYcrtiMvhBr3josGY2lgwhn.png?st=2025-01-02T02%3A06%3A43Z&se=2025-01-02T04%3A06%3A43Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T03%3A07%3A25Z&ske=2025-01-02T03%3A07%3A25Z&sks=b&skv=2024-08-04&sig=xDQ60X7Y8yO/%2BpquPSwMBH/2auSk8xPwYN3ooJKMKFg%3D,76,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-Etu1gY2cuiS3gUZBalpUPpUc.png?st=2025-01-02T02%3A07%3A09Z&se=2025-01-02T04%3A07%3A09Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T17%3A21%3A57Z&ske=2025-01-02T17%3A21%3A57Z&sks=b&skv=2024-08-04&sig=A2Wtak%2BAy%2BFog%2B/xB2eVIo/B%2Bs8sWjs%2BN51sFZBBu%2Bs%3D,77,
https://oaidalleapiprodscus.blob.core.windows.net/private/org-GMnbtRP4ficn3DyHiO8HT2Ou/user-uBxP2K66QnLbLi7g9cnyXmw2/img-kVs3iczJk0KeCg5udpVKqcKG.png?st=2025-01-02T02%3A07%3A33Z&se=2025-01-02T04%3A07%3A33Z&sp=r&sv=2024-08-04&sr=b&rscd=inline&rsct=image/png&skoid=d505667d-d6c1-4a0a-bac7-5c84a87759f8&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2025-01-01T15%3A52%3A22Z&ske=2025-01-02T15%3A52%3A22Z&sks=b&skv=2024-08-04&sig=%2BU27YZa%2BNKpMk9Dd68Ta58fNSmb4yYt41ie94KJQwm4%3D,78,
